"Spectral_Metric","Plant_Metric","Correlation","p_val","Structural_Group","R_squared","Significance"
"Beta_avg_pairwise","FD_Beta_Dispersion_m2_Layered",-0.0122667116790237,0.964037254098209,"Closed / Dense Canopy",0.000150472215416297,"ns"
"beta_agg_sum_squares","FD_Beta_Dispersion_m2_Layered",0.234998534158501,0.380971993317229,"Closed / Dense Canopy",0.0552243110566441,"ns"
"beta_agg_dispersion","FD_Beta_Dispersion_m2_Layered",0.0891685049682577,0.742612027378028,"Closed / Dense Canopy",0.00795102227827419,"ns"
"Beta_agg_avg_pairwise","FD_Beta_Dispersion_m2_Layered",-0.0427692773480316,0.875031686271421,"Closed / Dense Canopy",0.00182921108487285,"ns"
"sum_squares","FD_Beta_Turnover_m2_Layered",0.292639858523971,0.271372024096594,"Closed / Dense Canopy",0.0856380867969296,"ns"
"Beta_dispersion","FD_Beta_Turnover_m2_Layered",0.117938139147103,0.663556097035814,"Closed / Dense Canopy",0.0139094046654813,"ns"
"Beta_avg_pairwise","FD_Beta_Turnover_m2_Layered",0.0175767311812997,0.948486010568831,"Closed / Dense Canopy",0.000308941479019674,"ns"
"beta_agg_sum_squares","FD_Beta_Turnover_m2_Layered",0.283065579438131,0.288081986812036,"Closed / Dense Canopy",0.0801261222626451,"ns"
"beta_agg_dispersion","FD_Beta_Turnover_m2_Layered",0.139630203950423,0.606026689142864,"Closed / Dense Canopy",0.0194965938552366,"ns"
"Beta_agg_avg_pairwise","FD_Beta_Turnover_m2_Layered",0.000223937888830805,0.999343275964149,"Closed / Dense Canopy",5.01481780539981e-08,"ns"
"sum_squares","FD_FDis_m1_Layered",0.14258130161409,0.787577345700862,"Open / Sparse Cover",0.0203294275699682,"ns"
"Beta_dispersion","FD_FDis_m1_Layered",0.53278760930605,0.276437833811644,"Open / Sparse Cover",0.283862636630057,"ns"
"Beta_avg_pairwise","FD_FDis_m1_Layered",0.560540816965863,0.247251420616749,"Open / Sparse Cover",0.314206007484757,"ns"
"beta_agg_sum_squares","FD_FDis_m1_Layered",0.469039229590977,0.348034954666315,"Open / Sparse Cover",0.219997798895297,"ns"
"beta_agg_dispersion","FD_FDis_m1_Layered",0.856914323800898,0.0292455330363057,"Open / Sparse Cover",0.73430215833515,"*"
"Beta_agg_avg_pairwise","FD_FDis_m1_Layered",0.79297942524794,0.0598500835132379,"Open / Sparse Cover",0.628816368866554,"ns"
"sum_squares","FD_RaoQ_m1_Layered",0.303938104845261,0.558131496325,"Open / Sparse Cover",0.0923783715769291,"ns"
"Beta_dispersion","FD_RaoQ_m1_Layered",0.619393878167358,0.18972403445574,"Open / Sparse Cover",0.3836487763112,"ns"
"Beta_avg_pairwise","FD_RaoQ_m1_Layered",0.662089657905592,0.15198322318301,"Open / Sparse Cover",0.438362715105544,"ns"
"beta_agg_sum_squares","FD_RaoQ_m1_Layered",0.609338673787109,0.199113770126404,"Open / Sparse Cover",0.371293619372633,"ns"
"beta_agg_dispersion","FD_RaoQ_m1_Layered",0.842901343715459,0.0350813852488596,"Open / Sparse Cover",0.710482675237327,"*"
"Beta_agg_avg_pairwise","FD_RaoQ_m1_Layered",0.834052067201879,0.03902307807071,"Open / Sparse Cover",0.695642850803728,"*"
"sum_squares","FD_Beta_Dispersion_m1_Layered",-0.116118677644368,0.826604829374541,"Open / Sparse Cover",0.0134835472978766,"ns"
"Beta_dispersion","FD_Beta_Dispersion_m1_Layered",-0.0782043274461482,0.882932654412032,"Open / Sparse Cover",0.00611591683130436,"ns"
